"","CAMPUS","CDB00A001219R","CDB00A001019D","CDH00A001219R","CDH00A001019D","CDW00A001219R","CDW00A001019D"
"8097",227901157,24,42,38,130,-1,-1
"8098",227901158,53,19,32,315,66,145
"8099",227901159,65,77,71,547,80,44
"8100",227901160,52,25,39,360,46,24
"8101",227901161,21,29,45,434,40,10
"8102",227901162,18,39,27,604,75,12
"8103",227901163,50,64,44,706,32,37
"8104",227901164,38,39,38,431,56,9
"8105",227901165,29,21,46,415,50,8
"8106",227901166,36,22,32,389,63,46
"8107",227901168,29,45,28,499,40,20
"8108",227901170,24,21,39,237,73,290
"8109",227901171,13,30,35,398,75,16
"8110",227901172,34,50,38,357,64,151
"8111",227901173,14,22,35,489,59,96
"8112",227901174,39,41,34,493,-1,-1
"8113",227901175,36,25,43,418,20,-3
"8114",227901176,45,31,38,473,45,20
"8115",227901177,,,,,,
"8116",227901178,26,95,41,527,56,9
"8117",227901179,13,-3,35,200,59,393
"8118",227901180,57,-3,83,226,80,940
"8119",227901181,69,-3,61,262,81,583
"8120",227901182,47,38,57,383,75,729
"8121",227901183,37,38,51,384,69,458
"8122",227901184,25,8,68,144,78,724
"8123",227901185,57,102,54,938,75,145
"8124",227901186,57,21,54,503,23,13
"8125",227901187,60,15,48,244,64,634
"8126",227901188,31,26,48,582,,
"8127",227901189,34,131,39,466,-1,-1
"8128",227901190,29,34,38,631,56,-3
"8129",227901192,,,,,,
"8130",227901193,21,14,28,276,33,-3
"8131",227901194,,,,,,
"8132",227901197,,,,,,
"8133",227901249,,,,,,
"8134",227901250,,,,,,
"8135",227901251,,,67,-3,100,6
"8136",227904001,50,509,57,1230,77,484
"8137",227904003,42,455,40,1305,56,171
"8138",227904004,62,477,71,964,82,843
"8139",227904005,49,378,53,1056,75,538
"8140",227904008,,,,,,
"8141",227904041,27,437,33,1613,58,497
"8142",227904042,21,358,32,1304,43,201
"8143",227904043,45,628,51,1045,66,646
"8144",227904045,26,382,24,1527,42,153
"8145",227904046,50,363,57,1147,72,1315
"8146",227904048,46,415,48,1392,65,1019
"8147",227904101,55,69,46,360,60,183
"8148",227904102,34,53,49,349,78,40
"8149",227904103,16,147,29,244,51,144
"8150",227904104,19,155,22,232,49,98
"8151",227904105,24,195,26,1023,44,100
"8152",227904106,40,193,41,461,63,217
"8153",227904107,38,106,45,318,48,69
"8154",227904108,21,115,36,211,53,226
"8155",227904109,18,72,37,548,51,93
"8156",227904110,,,,,,
"8157",227904111,20,61,48,320,47,38
"8158",227904112,44,124,72,304,79,512
"8159",227904113,,,,,,
"8160",227904114,31,88,47,492,72,113
"8161",227904115,63,94,68,288,74,533
"8162",227904116,58,99,63,375,66,182
"8163",227904117,32,117,34,132,33,48
"8164",227904118,42,-3,51,265,69,326
"8165",227904119,45,42,43,669,82,44
"8166",227904120,30,162,37,358,64,218
"8167",227904121,52,97,52,413,55,361
"8168",227907001,37,696,34,2084,45,162
"8169",227907002,14,29,2,58,0,-3
"8170",227907004,49,103,61,389,83,64
"8171",227907041,22,356,21,1587,34,114
"8172",227907042,25,489,28,1291,37,59
"8173",227907043,34,447,38,1126,54,193
"8174",227907101,28,29,29,271,52,25
"8175",227907102,44,163,48,256,58,69
"8176",227907104,33,66,36,508,-1,-1
"8177",227907105,33,73,48,471,43,56
"8178",227907106,40,133,29,487,53,49
"8179",227907107,33,80,38,401,63,8
"8180",227907108,35,161,43,289,57,51
"8181",227907109,38,204,47,507,45,55
"8182",227907110,,,,,,
"8183",227907111,48,151,50,311,52,33
"8184",227909001,71,14,88,481,93,2069
"8185",227909005,,,,,,
"8186",227909041,55,20,80,400,83,2162
"8187",227909042,64,22,72,385,80,1729
"8188",227909101,,,49,118,69,657
"8189",227909102,60,15,67,132,81,491
"8190",227909103,-1,-1,41,126,67,487
"8191",227909104,100,5,76,86,85,511
"8192",227909105,-1,-1,73,73,75,398
"8193",227909106,20,10,70,102,75,692
"8194",227910001,36,395,40,3935,56,158
"8195",227910002,0,10,9,215,-1,-1
"8196",227910005,,,,,,
"8197",227910041,23,164,31,2150,55,98
"8198",227910042,23,155,27,2009,39,87
"8199",227910043,29,277,27,1869,35,97
"8200",227910101,13,55,24,749,67,18
"8201",227910106,57,46,39,494,40,-3
"8202",227910107,32,31,28,570,33,-3
"8203",227910108,21,58,28,461,38,-3
"8204",227910109,24,115,23,471,33,54
"8205",227910110,15,82,28,654,33,42
"8206",227910111,22,-3,27,685,49,41
"8207",227910112,25,72,27,622,45,38
"8208",227910113,45,11,28,743,27,11
"8209",227912001,17,6,60,126,77,513
"8210",227912041,14,-3,39,232,57,803
"8211",227912101,,,44,52,67,134
"8212",227912102,,,46,171,64,497
"8213",227913001,67,60,67,845,85,2546
"8214",227913041,47,64,58,641,71,3248
"8215",227913042,50,36,57,850,78,2123
"8216",227913101,63,8,37,544,60,472
"8217",227913102,47,-3,66,145,75,639
"8218",227913103,63,16,56,168,69,739
"8219",227913104,50,-3,73,111,80,626
"8220",227913105,38,-3,63,164,68,938
"8221",227913106,-1,-1,49,171,65,820
"8222",228901001,10,-3,54,103,52,599
"8223",228901102,16,31,48,62,54,293
"8224",228903001,21,136,38,158,42,244
"8225",228903041,16,167,28,185,24,437
"8226",228903103,28,81,26,155,34,347
"8227",228904001,,,53,17,54,213
"8228",228905001,50,10,45,11,36,120
"8229",228905101,50,6,50,8,39,131
"8230",229901001,56,9,59,44,51,350
"8231",229901101,13,8,43,21,44,296
"8232",229903001,49,131,48,52,69,269
"8233",229903041,19,210,16,93,39,480
"8234",229903102,,,,,,
"8235",229903103,18,185,10,71,45,412
"8236",229904001,8,13,63,24,50,418
"8237",229904003,,,,,,
"8238",229904041,17,6,46,37,41,755
"8239",229904101,,,7,-3,40,210
"8240",229904103,0,-3,31,39,43,420
"8241",229905001,,,48,23,34,358
"8242",229905101,,,31,13,18,195
"8243",229906001,12,17,25,8,33,150
"8244",229906101,0,-3,-1,-1,31,130
"8245",230901001,35,37,51,41,56,213
"8246",230901041,18,28,32,50,48,285
"8247",230901101,43,40,45,38,52,276
"8248",230902002,42,148,58,164,60,657
"8249",230902041,32,122,42,283,48,760
"8250",230902102,24,66,35,203,39,497
"8251",230902103,26,94,43,182,46,512
"8252",230903001,65,34,72,54,73,225
"8253",230903041,13,30,35,103,31,455
"8254",230903102,44,18,40,100,45,377
"8255",230904001,22,18,29,31,41,248
"8256",230904101,0,17,14,22,30,165
"8257",230905001,,,56,57,61,350
"8258",230905041,-1,-1,35,107,43,613
"8259",230905101,,,27,-3,52,108
"8260",230905102,,,45,-3,59,353
"8261",230906001,36,33,62,69,60,345
"8262",230906041,12,49,47,101,42,552
"8263",230906102,32,34,63,83,65,451
"8264",230908001,40,-3,85,26,81,260
"8265",230908041,-1,-1,57,49,56,370
"8266",230908101,38,8,48,33,55,511
"8267",231901001,67,-3,42,211,57,35
"8268",231901041,40,-3,31,328,49,97
"8269",231901102,43,-3,27,173,34,41
"8270",231902001,,,37,174,48,-3
"8271",231902102,,,34,53,56,77
"8272",232901001,,,61,385,78,237
"8273",232902001,-1,-1,40,186,51,45
"8274",232902041,,,26,243,41,54
"8275",232902101,,,17,187,49,-3
"8276",232903001,-1,-1,33,1633,70,128
"8277",232903044,17,-3,24,1931,55,123
"8278",232903102,,,,,,
"8279",232903103,20,10,23,1338,28,88
"8280",232903104,,,,,,
"8281",232903108,,,17,-3,-1,-1
"8282",232903110,-1,-1,29,1357,46,98
"8283",232904001,-1,-1,43,89,49,268
"8284",233901001,45,31,45,3528,63,135
"8285",233901004,,,22,269,0,-3
"8286",233901005,-1,-1,80,529,73,15
"8287",233901043,24,29,37,4857,55,200
"8288",233901102,-1,-1,36,834,20,5
"8289",233901103,0,-3,31,851,28,39
"8290",233901104,33,-3,41,1219,63,90
"8291",233901106,,,44,754,42,19
"8292",233901108,,,,,,
"8293",233901110,57,-3,45,815,61,79
"8294",233901111,,,36,642,44,9
"8295",233901112,25,-3,26,812,38,21
"8296",233901113,73,11,36,966,51,49
"8297",233901114,38,-3,68,31,74,57
"8298",233903001,33,6,49,196,64,150
"8299",234801001,,,-1,-1,20,84
"8300",234902001,39,33,67,141,74,622
"8301",234902041,26,34,43,175,61,1204
"8302",234902101,,,,,,
"8303",234902102,47,19,42,142,54,1021
"8304",234903001,85,13,56,45,64,290
"8305",234903041,63,32,47,109,57,589
"8306",234903042,47,17,44,63,56,445
"8307",234903101,,,,,,
"8308",234904001,-1,-1,42,129,59,281
"8309",234904002,,,,,,
"8310",234904041,-1,-1,40,196,35,420
"8311",234904101,,,,,,
"8312",234904102,17,6,33,150,39,453
"8313",234905001,20,5,52,73,62,314
"8314",234905101,29,7,33,96,58,261
"8315",234906001,35,34,44,242,58,756
"8316",234906041,13,-3,42,230,50,874
"8317",234906101,,,,,,
"8318",234906103,21,14,35,84,37,244
"8319",234906104,20,46,42,288,56,1012
"8320",234907002,42,48,42,286,53,628
"8321",234907041,14,59,29,245,39,604
"8322",234907042,42,73,44,344,44,822
"8323",234907101,11,44,36,207,37,559
"8324",234907102,,,,,,
"8325",234909001,,,36,22,69,91
"8326",234909041,-1,-1,24,29,36,235
"8327",234909101,-1,-1,42,19,31,212
"8328",235901001,86,-3,28,316,52,27
"8329",235901041,62,13,22,495,30,53
"8330",235901101,42,-3,20,417,44,43
"8331",235901103,,,,,,
"8332",235902004,,,,,,
"8333",235902006,50,28,25,229,37,46
"8334",235902008,-1,-1,-1,-1,,
"8335",235902013,33,288,40,1872,61,545
"8336",235902014,35,144,40,1675,67,693
"8337",235902041,18,206,22,1722,37,159
"8338",235902042,24,123,24,1354,43,298
"8339",235902043,37,172,35,1581,51,645
"8340",235902044,30,110,32,1346,64,887
"8341",235902045,,,,,,
"8342",235902101,41,17,45,301,57,243
"8343",235902102,13,-3,27,443,62,34
"8344",235902103,25,12,22,296,21,58
"8345",235902104,-1,-1,27,60,50,70
"8346",235902105,26,19,34,423,46,35
"8347",235902106,27,11,28,326,40,30
"8348",235902108,13,-3,26,346,42,55
"8349",235902110,26,50,31,349,34,102
"8350",235902111,18,40,26,391,26,57
"8351",235902112,0,35,26,471,41,94
"8352",235902114,60,20,52,322,71,335
"8353",235902115,-1,-1,29,69,38,-3
"8354",235902117,0,6,33,86,59,192
"8355",235902118,44,41,28,402,55,244
"8356",235902123,21,48,30,387,40,172
"8357",235902125,19,62,26,488,30,64
"8358",235902126,4,27,34,399,54,243
"8359",235904101,40,5,41,51,67,91
"8360",236801001,0,22,3,62,17,30
"8361",236802101,54,24,41,27,55,105
"8362",236901002,29,42,28,68,61,270
"8363",236901042,36,88,37,99,56,428
"8364",236901101,38,69,51,39,58,306
"8365",236901102,42,24,63,8,64,98
"8366",236902002,20,868,30,1049,46,882
"8367",236902008,49,162,60,510,66,621
"8368",236902041,14,607,23,825,35,703
"8369",236902042,26,792,32,1028,46,1007
"8370",236902048,32,312,41,906,47,1157
"8371",236902101,13,128,18,202,38,157
"8372",236902102,,,,,,
"8373",236902103,17,202,27,75,40,134
"8374",236902104,28,148,27,337,49,196
"8375",236902106,29,129,23,210,46,211
"8376",236902108,35,155,34,244,37,426
"8377",237902001,23,173,38,370,38,89
"8378",237902004,,,-1,-1,,
"8379",237902041,14,225,25,592,46,134
"8380",237902101,14,191,22,520,23,69
"8381",237904002,48,313,55,1590,65,899
"8382",237904041,42,317,43,1375,62,559
"8383",237904043,41,180,40,1256,62,1092
"8384",237904101,29,103,44,548,52,206
"8385",237904102,27,106,33,516,56,267
"8386",237904104,37,185,43,465,69,77
"8387",237904106,44,9,40,390,64,537
"8388",237904107,44,66,57,557,63,356
"8389",237905002,37,174,34,792,54,106
"8390",237905041,22,221,25,1096,40,86
"8391",237905105,14,195,35,1074,40,121
"8392",237905106,,,,,,
"8393",238902001,19,75,24,747,32,310
"8394",238902002,,,0,31,0,8
"8395",238902041,44,43,30,709,40,342
"8396",238902107,16,83,21,856,29,484
"8397",238902108,50,14,34,214,47,104
"8398",238902109,,,,,,
"8399",238904001,7,-3,23,179,27,86
"8400",239901001,37,443,46,750,67,841
"8401",239901041,37,416,46,646,66,659
"8402",239901042,33,549,41,870,67,1121
"8403",239901101,23,146,39,136,66,168
"8404",239901102,17,128,28,218,44,197
"8405",239901103,27,113,37,253,58,269
"8406",239901106,,,,,,
"8407",239903001,14,66,49,65,52,254
"8408",239903101,39,23,20,59,60,200
"8409",240801001,,,15,175,,
"8410",240801002,,,13,172,,
"8411",240901001,-1,-1,41,3246,32,-3
"8412",240901002,-1,-1,45,3365,53,19
"8413",240901003,,,36,-3,-1,-1
"8414",240901007,,,,,,
"8415",240901008,,,93,464,-1,-1
"8416",240901010,,,,,,
"8417",240901041,-1,-1,40,3300,28,-3
"8418",240901042,-1,-1,42,3861,52,21
"8419",240901043,,,39,3749,50,16
"8420",240901044,,,45,2075,75,8
"8421",240901101,,,66,549,,
"8422",240901102,,,41,731,40,5
"8423",240901104,,,50,555,-1,-1
"8424",240901105,,,40,706,,
"8425",240901106,,,72,472,,
"8426",240901107,,,59,548,,
"8427",240901108,,,69,524,,
"8428",240901109,-1,-1,52,500,-1,-1
"8429",240901110,,,42,901,22,9
"8430",240901111,,,63,772,,
"8431",240901112,,,62,914,71,-3
"8432",240901115,,,56,682,,
"8433",240901116,,,63,-3,-1,-1
"8434",240901119,,,58,565,,
"8435",240901120,,,53,622,,
"8436",240901121,,,61,583,,
"8437",240901122,,,81,510,100,12
"8438",240901123,,,71,472,,
"8439",240901124,,,55,694,,
"8440",240901125,,,48,629,,
"8441",240903001,83,6,66,5395,80,46
"8442",240903002,83,-3,54,4514,86,7
"8443",240903003,100,-3,67,3689,74,43
"8444",240903004,,,,,,
"8445",240903006,,,,,,
"8446",240903009,,,47,4255,-1,-1
"8447",240903030,,,,,,
"8448",240903031,,,,,,
"8449",240903032,,,,,,
"8450",240903041,,,64,3274,91,43
"8451",240903043,,,49,3898,67,6
"8452",240903044,-1,-1,45,1280,30,-3
"8453",240903045,50,8,55,3530,74,46
"8454",240903046,,,47,-3,-1,-1
"8455",240903047,,,50,-3,-1,-1
"8456",240903048,100,-3,66,4941,78,37
"8457",240903053,,,51,-3,,
"8458",240903054,,,43,2912,-1,-1
"8459",240903055,,,48,1222,,
"8460",240903103,100,-3,51,1018,38,8
"8461",240903105,,,57,-3,,
"8462",240903107,,,47,1039,50,6
"8463",240903109,,,53,643,,
"8464",240903110,,,70,1039,,
"8465",240903111,,,47,704,,
"8466",240903112,,,50,526,,
"8467",240903114,60,5,51,644,100,6
"8468",240903115,,,49,1070,,
"8469",240903116,100,5,67,688,100,5
"8470",240903117,,,68,576,,
"8471",240903118,,,45,772,,
"8472",240903119,,,43,-3,-1,-1
"8473",240903120,,,58,899,79,-3
"8474",240903121,,,58,-3,,
"8475",240903122,100,6,69,1209,60,5
"8476",240903123,,,43,755,,
"8477",240903124,100,5,52,596,,
"8478",240903125,,,55,748,,
"8479",240903126,,,52,1013,83,35
"8480",240903127,,,46,951,,
"8481",240903128,,,55,923,,
"8482",240903129,,,51,1024,,
"8483",240903130,,,60,883,82,-3
"8484",240903131,-1,-1,61,960,100,6
"8485",240903132,,,47,836,,
"8486",240903133,,,45,984,,
"8487",240903134,,,62,672,,
"8488",240903135,,,69,717,83,-3
"8489",240904001,-1,-1,42,89,-1,-1
"8490",240904003,,,,,,
"8491",240904041,,,25,159,77,13
"8492",240904102,,,46,145,33,6
"8493",241901001,44,45,49,283,75,163
"8494",241901041,31,61,34,438,67,272
"8495",241901101,24,85,32,345,56,228
"8496",241902001,71,21,58,117,81,265
"8497",241902041,38,66,51,216,71,486
"8498",241902101,50,14,33,92,62,208
"8499",241903001,30,207,45,1038,65,396
"8500",241903041,24,231,28,1621,57,555
"8501",241903102,45,40,48,296,72,98
"8502",241903103,38,126,40,1024,66,324
"8503",241903107,,,,,,
"8504",241904001,23,259,37,500,55,130
"8505",241904042,35,226,35,647,41,83
"8506",241904102,,,,,,
"8507",241904106,17,375,27,906,49,162
"8508",241906001,50,-3,37,118,62,74
"8509",241906041,50,8,30,207,44,104
"8510",241906101,33,-3,34,167,52,88
"8511",242902001,0,8,31,42,32,116
"8512",242902041,6,-3,27,77,52,106
"8513",242902101,9,11,38,81,30,104
"8514",242903001,-1,-1,40,458,58,279
"8515",242905001,,,46,56,54,71
"8516",242906001,,,60,15,66,169
"8517",243901001,46,81,39,207,49,728
"8518",243901002,,,-1,-1,17,-3
"8519",243901003,,,,,,
"8520",243901041,33,119,28,354,38,1227
"8521",243901101,31,39,31,219,41,941
"8522",243901103,43,56,27,78,49,223
"8523",243901104,,,,,,
"8524",243902001,47,17,51,49,67,163
"8525",243902101,29,17,16,62,34,227
"8526",243903001,-1,-1,48,69,66,623
"8527",243903002,,,,,,
"8528",243903041,83,-3,32,137,54,975
"8529",243903101,-1,-1,49,168,52,916
"8530",243903103,,,,,,
"8531",243905001,31,447,35,502,51,235
"8532",243905002,40,210,56,514,64,1128
"8533",243905004,25,145,45,977,62,500
"8534",243905009,,,,,,
"8535",243905046,27,281,32,1694,47,1099
"8536",243905047,32,330,41,810,59,1814
"8537",243905048,18,527,21,743,33,388
"8538",243905104,,,,,,
"8539",243905105,19,108,22,90,27,82
"8540",243905107,18,-3,25,208,41,298
"8541",243905108,20,25,30,115,42,308
"8542",243905109,32,69,48,143,57,298
"8543",243905111,18,33,46,170,52,459
"8544",243905112,27,55,20,260,59,274
"8545",243905114,27,75,45,66,31,112
"8546",243905115,,,,,,
"8547",243905118,39,49,56,124,59,368
"8548",243905119,15,84,41,215,33,72
"8549",243905121,9,56,28,182,42,247
"8550",243905123,55,29,78,49,61,143
"8551",243905125,18,187,18,76,30,-3
"8552",243905126,43,35,59,101,58,341
"8553",243905128,26,85,25,251,30,103
"8554",243905129,13,60,29,275,51,162
"8555",243905130,,,,,,
"8556",243905131,13,-3,20,461,30,166
"8557",243905207,,,,,,
"8558",243905208,,,,,,
"8559",243906001,35,107,37,256,50,537
"8560",243906002,,,,,,
"8561",243906101,21,84,31,256,39,337
"8562",244901001,,,43,68,46,109
"8563",244903001,22,95,39,358,49,329
"8564",244903002,,,,,,
"8565",244903041,25,122,22,640,31,475
"8566",244903104,15,110,25,493,28,428
"8567",244903105,,,,,,
"8568",244905001,53,15,42,112,54,239
"8569",245901001,,,38,-3,,
"8570",245901101,,,32,-3,,
"8571",245902001,,,47,731,43,-3
"8572",245902041,-1,-1,37,1015,57,-3
"8573",245902106,,,41,803,80,-3
"8574",245903001,50,6,44,723,75,8
"8575",245903003,,,,,,
"8576",245903004,,,10,82,,
"8577",245903041,,,41,1193,0,-3
"8578",245903102,,,53,596,-1,-1
"8579",245903105,,,37,483,80,5
"8580",245904002,,,48,145,80,-3
"8581",245904041,-1,-1,42,153,67,-3
"8582",245904101,,,48,-3,-1,-1
"8583",246801001,51,232,51,583,67,1324
"8584",246802001,15,13,46,67,39,183
"8585",246902001,0,-3,27,285,52,229
"8586",246902002,,,,,,
"8587",246902041,10,-3,26,366,47,350
"8588",246902101,0,6,22,289,52,302
"8589",246904001,40,141,45,975,69,1869
"8590",246904002,13,8,28,79,50,30
"8591",246904003,,,,,,
"8592",246904004,32,140,40,1502,72,899
"8593",246904040,25,69,39,691,58,1518
"8594",246904041,17,82,17,865,44,477
"8595",246904042,21,48,28,693,42,898
"8596",246904045,6,64,21,1143,38,766
"8597",246904101,14,51,17,591,46,132
"8598",246904102,28,83,25,480,42,390
"8599",246904103,19,42,23,169,41,180
"8600",246904104,19,43,22,324,44,271
"8601",246904105,54,24,30,162,56,188
"8602",246904106,29,-3,43,191,58,537
"8603",246904107,33,18,29,236,59,336
"8604",246904109,82,-3,45,156,57,572
"8605",246904110,38,8,20,560,47,306
"8606",246904197,,,,,,
"8607",246904199,,,,,,
"8608",246905001,15,-3,29,338,57,354
"8609",246906001,55,410,54,1310,71,979
"8610",246906002,,,,,,
"8611",246906041,41,396,41,1153,56,814
"8612",246906042,40,365,42,1168,58,907
"8613",246906101,42,48,40,130,44,299
"8614",246906103,36,83,41,335,48,357
"8615",246906104,30,96,39,537,49,306
"8616",246906106,42,101,41,539,54,212
"8617",246906107,41,110,40,383,52,322
"8618",246906121,18,57,34,198,55,191
"8619",246907001,42,55,40,347,56,257
"8620",246907004,,,,,,
"8621",246907041,28,68,27,648,40,384
"8622",246907101,,,,,,
"8623",246907201,26,39,28,502,35,458
"8624",246908001,50,26,53,340,74,1156
"8625",246908005,,,,,,
"8626",246908041,71,48,59,518,73,1659
"8627",246908101,50,6,51,57,52,267
"8628",246908102,41,22,44,409,67,1219
"8629",246908103,0,-3,44,149,51,476
"8630",246908104,57,7,54,107,62,475
"8631",246909001,62,260,63,1161,84,2125
"8632",246909002,,,,,,
"8633",246909003,42,130,71,679,85,1267
"8634",246909004,40,525,56,941,78,1151
"8635",246909007,45,513,47,1579,67,1061
"8636",246909008,47,557,58,1406,79,1210
"8637",246909011,12,52,9,219,44,52
"8638",246909012,,,,,,
"8639",246909015,86,37,82,186,88,137
"8640",246909016,,,,,,
"8641",246909041,32,324,31,1369,56,338
"8642",246909042,38,101,41,572,67,762
"8643",246909043,41,181,43,1085,68,1188
"8644",246909044,47,120,67,546,86,1604
"8645",246909045,31,438,47,847,68,962
"8646",246909046,46,531,54,1330,71,1224
"8647",246909047,55,192,64,604,74,1647
"8648",246909051,48,366,61,1214,76,1808
"8649",246909052,69,173,72,812,84,2113
"8650",246909053,27,292,35,1182,55,558
"8651",246909054,32,152,59,403,68,779
"8652",246909101,39,76,36,320,55,75
"8653",246909102,,,,,,
"8654",246909105,38,8,73,157,80,559
"8655",246909106,38,61,28,432,61,83
"8656",246909107,36,25,41,163,64,246
"8657",246909108,21,67,24,169,51,163
"8658",246909109,35,108,33,278,56,218
"8659",246909110,23,-3,77,164,81,367
"8660",246909111,44,55,36,348,48,90
"8661",246909113,65,20,57,200,65,199
"8662",246909114,39,-3,55,202,69,456
"8663",246909115,8,79,33,240,49,123
"8664",246909116,-1,-1,76,98,77,325
"8665",246909117,34,47,38,176,63,403
"8666",246909118,21,33,27,358,38,69
"8667",246909119,49,76,52,325,71,248
"8668",246909120,34,94,34,253,58,260
"8669",246909121,31,144,44,343,53,309
"8670",246909122,31,58,47,317,65,518
"8671",246909123,58,31,65,144,76,538
"8672",246909124,41,37,43,155,66,175
"8673",246909125,100,5,86,80,88,236
"8674",246909126,55,75,55,345,71,565
"8675",246909127,31,179,40,434,55,217
"8676",246909128,38,-3,64,206,78,525
"8677",246909129,18,190,39,301,61,248
"8678",246909130,39,77,60,286,72,590
"8679",246909131,46,118,57,299,70,503
"8680",246909132,60,15,82,194,86,594
"8681",246909134,33,15,73,143,82,484
"8682",246909135,53,17,67,158,73,410
"8683",246909136,23,204,33,495,49,187
"8684",246909137,45,130,39,490,64,205
